# Rime user dictionary
#@/db_name	rime_ice
#@/db_type	userdb
#@/rime_version	1.13.1
#@/tick	5607
#@/user_id	952a2cbd-9053-440b-94ce-ebe56d869986
ai 	唉	c=8 d=2.61297 t=5607
yao ge 	要个	c=1 d=0.951229 t=5607
yao he ni 	要和你	c=1 d=0.771052 t=5607
yao kai 	要开	c=0 d=0.0802519 t=5607
yao kai ma 	要开吗	c=1 d=0.806541 t=5607
yao kan 	要看	c=1 d=0.88692 t=5607
yao mai 	要买	c=1 d=0.965605 t=5607
yao pei zhi 	要配置	c=1 d=0.891366 t=5607
yao qiu 	要求	c=3 d=2.10873 t=5607
yao shan diao 	要删掉	c=1 d=0.970446 t=5607
yao shi 	要是	c=1 d=0.519442 t=5607
yao yong 	要用	c=1 d=0.904837 t=5607
yao you 	要有	c=1 d=0.802519 t=5607
yao zen me 	要怎么	c=4 d=2.5699 t=5607
yao zhe me 	要这么	c=2 d=1.51477 t=5607
yao zhe yang 	要这样	c=1 d=0.97531 t=5607
yao zhe yang xie 	要这样写	c=1 d=0.923116 t=5607
ye 	也	c=7 d=2.49305 t=5607
ye bu 	也不	c=0 d=0.0726149 t=5607
ye bu gan 	也不敢	c=1 d=0.697676 t=5607
ye bu hui 	也不会	c=1 d=0.860708 t=5607
ye bu qiu zhu 	也不求助	c=1 d=0.729789 t=5607
ye bu yi yang 	也不一样	c=1 d=1 t=5607
ye de 	夜的	c=2 d=1.83795 t=5607
ye hen 	也很	c=1 d=0.83527 t=5607
ye ke yi 	也可以	c=2 d=1.54888 t=5607
ye mei le 	也没了	c=1 d=0.970446 t=5607
ye wu fa 	也无法	c=1 d=0.960789 t=5607
ye yao 	也要	c=2 d=1.04943 t=5607
ye you 	也有	c=3 d=2.15046 t=5607
yi 	一	c=4 d=2.64097 t=5607
yi 	以	c=2 d=0.701173 t=5607
yi ban ban 	一般般	c=1 d=0.865022 t=5607
yi chang 	异常	c=3 d=2.58081 t=5607
yi chu 	溢出	c=1 d=0.657047 t=5607
yi ci 	一次	c=1 d=0.771052 t=5607
yi da zao 	一大早	c=1 d=0.644036 t=5607
yi dong 	易懂	c=1 d=0.965605 t=5607
yi dong 	移动	c=5 d=3.5171 t=5607
yi dui shi 	一堆事	c=1 d=0.909373 t=5607
yi fen 	一份	c=3 d=2.31818 t=5607
yi gan 	乙肝	c=1 d=0.941765 t=5607
yi ge 	一个	c=28 d=6.26995 t=5607
yi ge ping mu 	一个屏幕	c=1 d=0.970446 t=5607
yi ge ren 	一个人	c=1 d=0.694197 t=5607
yi gong 	一共	c=1 d=0.985112 t=5607
yi guan 	已关	c=1 d=0.878095 t=5607
yi hang 	一行	c=0 d=0.083527 t=5607
yi hang hang 	一行行	c=1 d=0.869358 t=5607
yi hang ma 	一行吗	c=1 d=0.839457 t=5607
yi hou 	以后	c=2 d=0.932394 t=5607
yi hui 	一会	c=1 d=0.99005 t=5607
yi ji 	以及	c=1 d=0.882497 t=5607
yi kuai 	一块	c=2 d=1.67485 t=5607
yi lai 	以来	c=1 d=0.995012 t=5607
yi meng 	沂蒙	c=1 d=0.740818 t=5607
yi qi 	一起	c=2 d=0.873716 t=5607
yi qi chuang 	一起床	c=1 d=0.869358 t=5607
yi qian 	以前	c=1 d=0.923116 t=5607
yi qie 	一切	c=1 d=1 t=5607
yi qie de 	一切的	c=2 d=1.9361 t=5607
yi si 	意思	c=61 d=15.7198 t=5607
yi si jiu shi 	意思就是	c=1 d=0.697676 t=5607
yi tian jia 	已添加	c=1 d=1 t=5607
yi tiao 	一条	c=0 d=0.0810584 t=5607
yi wan 	一碗	c=1 d=0.847894 t=5607
yi wei 	以为	c=1 d=0.726149 t=5607
yi xia 	一下	c=7 d=2.61342 t=5607
yi xiang 	一项	c=0 d=0.0798516 t=5607
yi xiang dao 	一想到	c=1 d=0.909373 t=5607
yi xie 	一些	c=1 d=0.995012 t=5607
yi yang 	一样	c=1 d=0.640824 t=5607
yi yang ma 	一样吗	c=1 d=0.900325 t=5607
yi you 	一有	c=1 d=0.612626 t=5607
yi you 	已有	c=1 d=0.937067 t=5607
yi yuan 	医院	c=2 d=1.30265 t=5607
yi zhang 	一张	c=1 d=0.97531 t=5607
yi zhi 	一直	c=3 d=2.08472 t=5607
yin dao 	引导	c=1 d=0.83527 t=5607
yin gai 	应该	c=2 d=1.73666 t=5607
yin su 	因素	c=1 d=1 t=5607
yin wei 	因为	c=1 d=0.408608 t=5607
yin yong 	引用	c=2 d=1.24505 t=5607
ying bian ma 	硬编码	c=1 d=0.955997 t=5607
ying gai 	应该	c=2 d=1.63731 t=5607
ying gai shi 	应该是	c=1 d=0.995012 t=5607
ying pan 	硬盘	c=3 d=2.51754 t=5607
ying she 	映射	c=1 d=0.88692 t=5607
ying wen 	英文	c=1 d=0.856415 t=5607
ying xiang 	影响	c=1 d=0.71177 t=5607
ying yong 	应用	c=1 d=0.891366 t=5607
ying yong dao 	应用到	c=1 d=0.980199 t=5607
yong 	用	c=41 d=12.605 t=5607
yong bu liao 	用不了	c=3 d=2.22038 t=5607
yong chu 	用处	c=0 d=0.097531 t=5607
yong dao 	用到	c=1 d=0.985112 t=5607
yong de 	用的	c=4 d=2.93217 t=5607
yong de shi 	用的是	c=1 d=0.946485 t=5607
yong hu 	用户	c=6 d=4.36211 t=5607
yong le 	用了	c=1 d=0.860708 t=5607
yong ma 	用吗	c=1 d=0.494109 t=5607
yong shang 	用上	c=2 d=1.77989 t=5607
yong shen me 	用什么	c=1 d=0.980199 t=5607
yong yuan 	永远	c=4 d=2.37784 t=5607
yong zhe zhong 	用这种	c=1 d=0.932394 t=5607
you 	又	c=5 d=2.36569 t=5607
you 	有	c=27 d=7.55445 t=5607
you 	由	c=1 d=0.737123 t=5607
you bian 	右边	c=1 d=0.856415 t=5607
you bu 	有不	c=1 d=0.97531 t=5607
you dian 	有点	c=1 d=0.927743 t=5607
you duo shao ge 	有多少个	c=1 d=0.873716 t=5607
you ge 	有个	c=2 d=1.57404 t=5607
you hua xia 	优化下	c=1 d=0.810584 t=5607
you le 	有了	c=3 d=2.34764 t=5607
you ma 	有吗	c=2 d=1.80469 t=5607
you mei you 	有没有	c=3 d=1.70323 t=5607
you neng 	又能	c=1 d=0.955997 t=5607
you ren 	有人	c=0 d=0.0790571 t=5607
you ren dong ma 	有人懂吗	c=1 d=0.794534 t=5607
you ren pei 	有人陪	c=1 d=0.644036 t=5607
you san jia 	有三家	c=1 d=0.918512 t=5607
you shang 	忧伤	c=1 d=0.496585 t=5607
you shen me 	有什么	c=8 d=4.54628 t=5607
you shi 	又是	c=1 d=0.882497 t=5607
you shi 	有时	c=1 d=0.625002 t=5607
you shi fen 	有十分	c=1 d=1 t=5607
you wang ji 	又忘记	c=1 d=0.740818 t=5607
you wen ti 	有问题	c=4 d=2.7708 t=5607
you wu 	有无	c=1 d=0.980199 t=5607
you xiang 	邮箱	c=5 d=4.09694 t=5607
you xie 	有些	c=3 d=2.55635 t=5607
you yi dian 	有一点	c=1 d=0.895834 t=5607
you yi ge 	有一个	c=2 d=0.985112 t=5607
you yi si 	有意思	c=1 d=0.900108 t=5607
you yi si de ge 	有意思的歌	c=1 d=0.802519 t=5607
you zhi 	右值	c=2 d=1.36256 t=5607
yu 	与	c=2 d=1.54351 t=5607
yu fa 	语法	c=2 d=1.98511 t=5607
yu ji 	预计	c=1 d=0.955997 t=5607
yu ju 	语句	c=1 d=0.97531 t=5607
yu le 	娱乐	c=1 d=0.470011 t=5607
yu men si le 	郁闷死了	c=1 d=0.852144 t=5607
yu ming 	域名	c=4 d=3.24266 t=5607
yu ming ma 	域名吗	c=1 d=0.843665 t=5607
yu pei zhi 	预配置	c=1 d=1 t=5607
yuan 	远	c=1 d=0.70822 t=5607
yuan bao 	元宝	c=3 d=2.29414 t=5607
yuan cheng 	远程	c=2 d=1.67994 t=5607
yuan lai shi 	原来是	c=1 d=0.537944 t=5607
yuan li 	原理	c=1 d=0.831104 t=5607
yuan ma 	源码	c=3 d=2.5025 t=5607
yuan su 	元素	c=1 d=0.923116 t=5607
yuan yin 	原因	c=1 d=0.878095 t=5607
yuan yin shi 	原因是	c=0 d=0.0869358 t=5607
yue 	越	c=0 d=0.0729789 t=5607
yue ge 	约个	c=1 d=0.421052 t=5607
yue man 	越慢	c=1 d=0.737123 t=5607
yue sheng ji 	越升级	c=1 d=0.733447 t=5607
yun ji suan 	云计算	c=1 d=0.612626 t=5607
yun xing 	运行	c=6 d=3.57195 t=5607
yun xu 	允许	c=1 d=0.722527 t=5607
yun zhuan 	运转	c=2 d=1.30108 t=5607
za hua 	咋花	c=1 d=0.755784 t=5607
za la 	咋啦	c=3 d=1.46301 t=5607
zai 	再	c=7 d=2.70495 t=5607
zai 	在	c=43 d=9.82918 t=5607
zai he 	再和	c=0 d=0.099005 t=5607
zai he wo 	再和我	c=1 d=0.995012 t=5607
zai qi zhong 	在其中	c=1 d=0.900325 t=5607
zai yi ge 	在一个	c=1 d=0.873716 t=5607
zai yi qi 	在一起	c=1 d=0.402524 t=5607
zai yi tian 	在一天	c=1 d=0.501576 t=5607
zai yu 	在于	c=1 d=0.913931 t=5607
zai zen me 	再怎么	c=1 d=0.644036 t=5607
zai zhe li 	在这里	c=1 d=0.839457 t=5607
zai zhe li mian 	在这里面	c=1 d=1 t=5607
zan men 	咱们	c=2 d=0.866363 t=5607
zan qian 	攒钱	c=1 d=0.715338 t=5607
zan yang 	赞扬	c=1 d=0.486752 t=5607
zao ba 	早八	c=1 d=0.591555 t=5607
zen 	怎	c=0 d=0.0985112 t=5607
zen lian er 	怎脸儿	c=1 d=0.99005 t=5607
zen me 	怎么	c=42 d=11.1286 t=5607
zen me ban 	怎么办	c=2 d=1.7348 t=5607
zen me shuo 	怎么说	c=1 d=0.951229 t=5607
zen me yang 	怎么样	c=1 d=0.839457 t=5607
zen yang 	怎样	c=1 d=0.923116 t=5607
zeng ji 	增肌	c=1 d=0.918512 t=5607
zeng jia 	增加	c=2 d=1.4059 t=5607
zeng tian 	增添	c=2 d=1.56642 t=5607
zha 	扎	c=0 d=0.0878095 t=5607
zha dao ni le 	扎到你了	c=1 d=0.882497 t=5607
zha gan le 	榨干了	c=1 d=0.937067 t=5607
zhan 	站	c=1 d=0.995012 t=5607
zhan dao 	站到	c=1 d=0.790571 t=5607
zhan shi 	展示	c=1 d=0.299692 t=5607
zhan tie 	粘贴	c=1 d=0.814647 t=5607
zhan yong 	占用	c=1 d=0.895834 t=5607
zhang 	长	c=0 d=0.0588605 t=5607
zhang hui 	张辉	c=2 d=1.76152 t=5607
zhang hui zhou 	张辉洲	c=5 d=3.82902 t=5607
zhang hui zhou 	长惠州	c=1 d=0.591555 t=5607
zhang zhang zhang 	涨涨涨	c=1 d=0.923116 t=5607
zhao 	找	c=3 d=1.30544 t=5607
zhao 	招	c=1 d=0.440432 t=5607
zhao bu dao 	找不到	c=3 d=2.59107 t=5607
zhao dao 	找到	c=3 d=2.27843 t=5607
zhao ge 	找个	c=2 d=0.903105 t=5607
zhao gong zuo 	找工作	c=0 d=0.0458406 t=5607
zhao ren 	招人	c=1 d=0.865022 t=5607
zhe 	着	c=1 d=0.980199 t=5607
zhe 	这	c=4 d=3.07283 t=5607
zhe bu dui ma 	这不对吗	c=1 d=0.873716 t=5607
zhe ge 	这个	c=79 d=14.28 t=5607
zhe ge li zi 	这个例子	c=1 d=0.97531 t=5607
zhe ge ne 	这个呢	c=1 d=0.951229 t=5607
zhe ge shi 	这个是	c=1 d=0.755784 t=5607
zhe ge yao 	这个要	c=1 d=0.97531 t=5607
zhe he 	这和	c=1 d=0.913931 t=5607
zhe hui bu hui 	这会不会	c=1 d=0.927743 t=5607
zhe ji ge 	这几个	c=1 d=0.782705 t=5607
zhe ji ju 	这几句	c=1 d=0.927743 t=5607
zhe ji tian 	这几天	c=1 d=0.941765 t=5607
zhe ju 	这句	c=1 d=0.970446 t=5607
zhe ju hua 	这句话	c=1 d=0.995012 t=5607
zhe li 	这里	c=5 d=3.37694 t=5607
zhe li mian 	这里面	c=3 d=2.34081 t=5607
zhe liang 	这辆	c=0 d=0.0980199 t=5607
zhe liang duan 	这辆断	c=1 d=0.985112 t=5607
zhe liang ge 	这两个	c=3 d=2.51131 t=5607
zhe liang ge ne 	这两个呢	c=1 d=1 t=5607
zhe liang zhe 	这两者	c=1 d=0.927743 t=5607
zhe me 	这么	c=3 d=1.29499 t=5607
zhe me kuai 	这么快	c=1 d=0.937067 t=5607
zhe me leng 	这么冷	c=1 d=0.860708 t=5607
zhe me wen 	这么问	c=0 d=0.0965605 t=5607
zhe san tiao 	这三条	c=1 d=0.843665 t=5607
zhe san zhong 	这三种	c=1 d=0.97531 t=5607
zhe sha yi si 	这啥意思	c=2 d=1.95123 t=5607
zhe shen me 	这什么	c=7 d=4.5935 t=5607
zhe shen me yi si 	这什么意思	c=1 d=0.83527 t=5607
zhe shi 	这是	c=33 d=10.3123 t=5607
zhe shi bu shi 	这是不是	c=1 d=0.856415 t=5607
zhe shi ge 	这是个	c=1 d=0.97531 t=5607
zhe shi na li 	这是哪里	c=1 d=1 t=5607
zhe shi sha 	这是啥	c=2 d=1.8385 t=5607
zhe shi shen me 	这是什么	c=11 d=5.32305 t=5607
zhe shi shen me yi si 	这是什么意思	c=1 d=0.99005 t=5607
zhe shi shen me yu 	这是什么鱼	c=1 d=0.995012 t=5607
zhe shi wei sha 	这是为啥	c=4 d=3.47376 t=5607
zhe shi wei shen me 	这是为什么	c=1 d=0.847894 t=5607
zhe shi wo 	这是我	c=2 d=1.63076 t=5607
zhe shi zai 	这是在	c=1 d=0.644036 t=5607
zhe xie 	这些	c=8 d=3.95655 t=5607
zhe yang 	这样	c=18 d=6.35434 t=5607
zhe yang de 	这样的	c=1 d=0.878095 t=5607
zhe yang le 	这样了	c=1 d=0.97531 t=5607
zhe yang ma 	这样吗	c=1 d=0.50409 t=5607
zhe yang ne 	这样呢	c=1 d=0.904837 t=5607
zhe yang xie 	这样写	c=1 d=0.882497 t=5607
zhe yang zuo 	这样做	c=1 d=0.767206 t=5607
zhe yi hang 	这一行	c=1 d=0.873716 t=5607
zhe yi tao 	这一套	c=1 d=0.951229 t=5607
zhe zai 	这在	c=1 d=0.918512 t=5607
zhe zen me 	这怎么	c=1 d=0.970446 t=5607
zhe zen me ban 	这怎么办	c=1 d=0.774916 t=5607
zhe zhong 	这种	c=1 d=0.980829 t=5607
zhen 	真	c=3 d=1.14977 t=5607
zhen bie 	甄别	c=0 d=0.0891366 t=5607
zhen bie shuo 	甄别说	c=1 d=0.895834 t=5607
zhen bu neng 	真不能	c=1 d=0.600496 t=5607
zhen de 	真的	c=3 d=1.39119 t=5607
zhen mei 	真没	c=0 d=0.0891366 t=5607
zhen mei da dun 	真没大顿	c=1 d=0.895834 t=5607
zhen neng 	真能	c=1 d=0.83527 t=5607
zhen si le 	真死了	c=1 d=0.869358 t=5607
zhen zhong 	珍重	c=2 d=0.613971 t=5607
zheng bu dao 	挣不到	c=1 d=0.637628 t=5607
zheng chang 	正常	c=9 d=4.29369 t=5607
zheng chang le 	正常了	c=1 d=1 t=5607
zheng ge 	整个	c=1 d=0.946485 t=5607
zheng jian 	证件	c=1 d=0.612626 t=5607
zheng li 	整理	c=3 d=2.47437 t=5607
zheng que 	正确	c=2 d=1.77772 t=5607
zheng sang na 	蒸桑拿	c=1 d=0.980199 t=5607
zheng shu 	证书	c=1 d=0.913931 t=5607
zheng zong 	正宗	c=1 d=0.960789 t=5607
zhi 	值	c=1 d=0.818731 t=5607
zhi 	只	c=3 d=2.74844 t=5607
zhi bu zhu 	止不住	c=1 d=0.66034 t=5607
zhi chi 	支持	c=2 d=1.82971 t=5607
zhi dai 	纸袋	c=1 d=0.932394 t=5607
zhi dao 	指导	c=1 d=0.67368 t=5607
zhi dao 	知道	c=6 d=2.47555 t=5607
zhi dao bu 	知道不	c=1 d=0.479505 t=5607
zhi de shi 	指的是	c=1 d=0.843665 t=5607
zhi ding 	指定	c=6 d=4.52809 t=5607
zhi ding le 	指定了	c=1 d=0.985112 t=5607
zhi guan bi 	只关闭	c=1 d=0.869358 t=5607
zhi hou 	之后	c=1 d=0.257947 t=5607
zhi hui 	只会	c=1 d=1.01146 t=5607
zhi hui rang 	只会让	c=1 d=0.980199 t=5607
zhi jian de 	之间的	c=1 d=0.97531 t=5607
zhi jie 	直接	c=11 d=5.08459 t=5607
zhi jie hua le 	直接花了	c=1 d=0.726149 t=5607
zhi lei 	之类	c=1 d=0.878095 t=5607
zhi lei de 	之类的	c=3 d=2.40628 t=5607
zhi liang 	质量	c=1 d=0.771052 t=5607
zhi neng 	只能	c=1 d=0.904837 t=5607
zhi qian 	之前	c=4 d=1.47609 t=5607
zhi qian de 	之前的	c=1 d=0.923116 t=5607
zhi shen me 	指什么	c=2 d=1.646 t=5607
zhi shi 	只是	c=1 d=0.913931 t=5607
zhi tong 	止痛	c=1 d=0.740818 t=5607
zhi xiang 	指向	c=3 d=2.15954 t=5607
zhi yao 	只要	c=2 d=1.46387 t=5607
zhi yao you ni 	只要有你	c=1 d=0.904837 t=5607
zhong 	中	c=39 d=12.838 t=5607
zhong de 	中的	c=9 d=5.33214 t=5607
zhong dian 	重点	c=1 d=0.913931 t=5607
zhong duan 	终端	c=5 d=3.02213 t=5607
zhong duan li 	终端里	c=1 d=0.97531 t=5607
zhong jian ren 	中间人	c=1 d=0.995012 t=5607
zhong ma 	中码	c=1 d=0.932394 t=5607
zhong qiu 	中秋	c=1 d=0.818731 t=5607
zhong shan 	中山	c=1 d=0.995012 t=5607
zhong wen 	中文	c=19 d=7.70731 t=5607
zhong wu 	中午	c=0 d=0.088692 t=5607
zhong wu le 	中午了	c=1 d=0.891366 t=5607
zhong yao xing 	重要性	c=1 d=0.304221 t=5607
zhong yi ni 	中意你	c=1 d=0.99005 t=5607
zhou 	洲	c=2 d=1.77035 t=5607
zhou mo 	周末	c=2 d=1.32981 t=5607
zhu 	住	c=3 d=1.72966 t=5607
zhu ce 	注册	c=3 d=2.45372 t=5607
zhu ji ming 	主机名	c=1 d=0.878095 t=5607
zhu jiao 	助教	c=1 d=0.865022 t=5607
zhu shi 	注释	c=9 d=6.15747 t=5607
zhu ti de 	主题的	c=1 d=0.379083 t=5607
zhu xian 	主线	c=1 d=0.946485 t=5607
zhu xiao 	注销	c=1 d=0.995012 t=5607
zhu yao 	主要	c=1 d=0.496585 t=5607
zhu yao shi 	主要是	c=1 d=0.579842 t=5607
zhu zhu 	猪猪	c=1 d=1.01688 t=5607
zhua dao le 	抓到了	c=1 d=0.782705 t=5607
zhua qu 	抓取	c=1 d=0.882497 t=5607
zhuan fa 	转发	c=7 d=4.94485 t=5607
zhuan fa ma 	转发吗	c=1 d=0.970446 t=5607
zhuan huan cheng 	转换成	c=1 d=0.431711 t=5607
zhuan yi 	转移	c=1 d=0.985112 t=5607
zhuan yi dao 	转移到	c=1 d=0.822835 t=5607
zhuang 	装	c=1 d=0.843536 t=5607
zhuang dao 	装到	c=1 d=0.960789 t=5607
zhuang na ge 	装哪个	c=1 d=0.995012 t=5607
zhuang tai 	状态	c=2 d=1.69269 t=5607
zhuang tai lan 	状态栏	c=1 d=0.985112 t=5607
zhuang zai 	装在	c=1 d=0.822835 t=5607
zhui qiu 	追求	c=1 d=0.97531 t=5607
zhui zong 	追踪	c=1 d=1 t=5607
zhun bei 	准备	c=1 d=0.733447 t=5607
zhuo mian 	桌面	c=7 d=5.94213 t=5607
zhuo mian zhong 	桌面中	c=1 d=0.955997 t=5607
zi 	子	c=2 d=1.68754 t=5607
zi 	字	c=0 d=0.0946485 t=5607
zi dong 	自动	c=3 d=1.78844 t=5607
zi dong da kai 	自动打开	c=1 d=0.99005 t=5607
zi dong tiao zhuan 	自动跳转	c=1 d=0.865022 t=5607
zi fu 	字符	c=1 d=0.951229 t=5607
zi ji 	自己	c=6 d=1.90451 t=5607
zi jie 	字节	c=2 d=1.8426 t=5607
zi shen 	自身	c=1 d=0.99005 t=5607
zi ti 	字体	c=4 d=3.77802 t=5607
zi wang 	子网	c=2 d=1.35784 t=5607
zi zhu 	自助	c=2 d=1.86042 t=5607
zi zhu can 	自助餐	c=1 d=0.995012 t=5607
zong 	总	c=2 d=0.603351 t=5607
zong de 	总的	c=1 d=0.927743 t=5607
zou 	走	c=2 d=1.98506 t=5607
zou ba 	走吧	c=1 d=0.99005 t=5607
zou dao 	走到	c=1 d=0.869358 t=5607
zou de 	走的	c=1 d=0.891366 t=5607
zou hui lai de 	走回来的	c=1 d=0.900325 t=5607
zu 	组	c=1 d=1 t=5607
zu zhi 	组织	c=2 d=1.61018 t=5607
zu zhou 	诅咒	c=1 d=0.951229 t=5607
zui 	最	c=1 d=0.412714 t=5607
zui da 	最大	c=2 d=1.75734 t=5607
zui da dui 	最大堆	c=1 d=0.985112 t=5607
zui da zhi 	最大值	c=1 d=0.666977 t=5607
zui hao le 	最好了	c=1 d=0.946485 t=5607
zui hou 	最后	c=0 d=0.0748264 t=5607
zui jia 	最佳	c=1 d=0.878095 t=5607
zui jin 	最近	c=3 d=1.31044 t=5607
zui jin xiang ba 	最近想把	c=1 d=0.647265 t=5607
zui kuai 	最快	c=1 d=0.737123 t=5607
zui xiao 	最小	c=1 d=0.786628 t=5607
zui xiao zhi 	最小值	c=1 d=0.852144 t=5607
zui xin 	最新	c=1 d=0.895834 t=5607
zui xin de 	最新的	c=2 d=1.78589 t=5607
zuo 	做	c=4 d=2.50826 t=5607
zuo bian 	左边	c=1 d=0.83527 t=5607
zuo cheng 	做成	c=1 d=0.923116 t=5607
zuo de 	做的	c=0 d=0.0965605 t=5607
zuo hao 	做好	c=2 d=0.965605 t=5607
zuo le 	做了	c=3 d=2.02072 t=5607
zuo lei le 	做累了	c=1 d=0.465334 t=5607
zuo ne 	做呢	c=1 d=0.900325 t=5607
zuo qu fen 	做区分	c=1 d=0.927743 t=5607
zuo tian 	昨天	c=1 d=0.88692 t=5607
zuo wan 	昨晚	c=1 d=0.960789 t=5607
zuo wan le 	做完了	c=1 d=0.697676 t=5607
zuo yong 	作用	c=10 d=3.97069 t=5607
zuo yong shi 	作用时	c=1 d=0.909373 t=5607
zuo yong yu 	作用域	c=1 d=0.99005 t=5607
zuo zhi 	左值	c=1 d=0.965605 t=5607
